"grid_id","OBJECTID","PROVINSI","Shape_Leng","Shape_Area","spbu_count","gi_star","gi_pvalue","hotspot_category","hotspot_simplified"
758,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,2.54380947937442,0.010965087400395,"Hot Spot (95% confidence)","Hot Spot"
759,6,"DKI JAKARTA",3.12368876768,0.05342566794,12,2.65047757893854,0.008037806209552,"Hot Spot (99% confidence)","Hot Spot"
760,6,"DKI JAKARTA",3.12368876768,0.05342566794,13,2.56769199557036,0.010237807709996,"Hot Spot (95% confidence)","Hot Spot"
761,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,2.45825376353889,0.01396144822208,"Hot Spot (95% confidence)","Hot Spot"
762,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,0.490472299321613,0.623799726831725,"Not Significant","Not Significant"
763,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,0.490472299321613,0.623799726831725,"Not Significant","Not Significant"
764,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.39175344906013,0.163997070827129,"Not Significant","Not Significant"
765,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.39175344906013,0.163997070827129,"Not Significant","Not Significant"
766,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.39175344906013,0.163997070827129,"Not Significant","Not Significant"
767,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.47730916489566,0.139592782400791,"Not Significant","Not Significant"
768,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.16548312706921,0.243823486186684,"Not Significant","Not Significant"
769,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.949493146149686,0.342369856242425,"Not Significant","Not Significant"
770,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.13508630155353,0.256339160502302,"Not Significant","Not Significant"
771,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.365084859033724,0.715048062757746,"Not Significant","Not Significant"
772,6,"DKI JAKARTA",3.12368876768,0.05342566794,9,-0.271502929728236,0.786004246705623,"Not Significant","Not Significant"
773,6,"DKI JAKARTA",3.12368876768,0.05342566794,4,-0.019089995487612,0.984769312421575,"Not Significant","Not Significant"
774,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.450640574869257,0.652248618149103,"Not Significant","Not Significant"
775,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.30619773322459,0.191485323489477,"Not Significant","Not Significant"
776,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.04953058571799,0.293933985859834,"Not Significant","Not Significant"
777,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-1.04953058571799,0.293933985859834,"Not Significant","Not Significant"
778,6,"DKI JAKARTA",3.12368876768,0.05342566794,1,-1.21953777650128,0.22264014690722,"Not Significant","Not Significant"
779,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.536196290704791,0.591822896820681,"Not Significant","Not Significant"
780,6,"DKI JAKARTA",3.12368876768,0.05342566794,2,-0.534212027349243,0.593194848794407,"Not Significant","Not Significant"
781,6,"DKI JAKARTA",3.12368876768,0.05342566794,2,-0.448672121778985,0.653668198220746,"Not Significant","Not Significant"
782,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.108417711527123,0.913664352180347,"Not Significant","Not Significant"
783,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,0.319360867650546,0.749452881410814,"Not Significant","Not Significant"
784,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,3.14269949022316,0.001673976015023,"Hot Spot (99% confidence)","Hot Spot"
785,6,"DKI JAKARTA",3.12368876768,0.05342566794,20,0.94909268790907,0.342573473006278,"Not Significant","Not Significant"
786,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,1.94491946852568,0.051784671489767,"Hot Spot (90% confidence)","Hot Spot"
787,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,-0.792863438211392,0.427857391056895,"Not Significant","Not Significant"
788,6,"DKI JAKARTA",3.12368876768,0.05342566794,2,0.064567311642564,0.948518511910261,"Not Significant","Not Significant"
789,6,"DKI JAKARTA",3.12368876768,0.05342566794,6,0.068378018452486,0.945484719602328,"Not Significant","Not Significant"
790,6,"DKI JAKARTA",3.12368876768,0.05342566794,0,3.22825520605869,0.001245478057221,"Hot Spot (99% confidence)","Hot Spot"
